asd,ACC,BLCA,BRCA_1,BRCA_2,CESC,COAD_READ*,GBM*,HNSC,KICH,KIRC,KIRP,LAML,LGG,LIHC,LUAD,LUSC,MESO,OV,PAAD,PCPG,PRAD,SARC,SKCM,STES*,TGCT,THCA,THYM,UCEC,UVM
TFEC,0,0,0.617397342121396,0.764626991173307,0.530966897693053,0,0,0.687236006485126,0,0,0,0,0,0.470146191092357,0.540040678884879,0.652398452611219,0,0,0.60949584157679,0,0,0.705561683301254,0.77255432927523,0.756007983857583,0.799981566820276,0.572518217305303,0,0,0
MS4A6A,0,0,0.646896194664304,0.816403369081676,0.546960741467494,0,0,0.707745871560724,0,0.424929569328757,0,0,0,0.469331521182615,0.492805855370601,0.655055865286153,0,0,0.766247619992682,0,0,0.750896597697792,0.793741267493458,0.712034529747294,0,0.675250486221439,0,0,0
PLEK,0,0,0.691587331607793,0.829730313749254,0,0,0,0.635663672708111,0,0.406907774573645,0,0,0,0.435412740820335,0.537877876061475,0.60470519968142,0,0,0.699219791737731,0,0,0.610566523968026,0.818584366822164,0.703223897415292,0.854310291858679,0.628249203197193,0,0,0
WDFY4,0,0,0.688075829241737,0.824849561014107,0.53415206431291,0,0,0.611244235410548,0,0,0,0,0,0.544692078445558,0,0.692937307998635,0,0,0.773243446064538,0,0,0.696800617984221,0.823936511548527,0.718191664992444,0.885806451612903,0.662071265579021,0,0,0
CD244,0,0,0.716636997368953,0.719694941210183,0.686409074135414,0,0,0.481963986853703,0,0.522771267693901,0,0,0,0,0.513305969069347,0.581413812720446,0,0,0.639423464546419,0,0,0.668730457616917,0.702397769939697,0.741854543548711,0.819084485407066,0.589609492501021,0,0,0
MIR155HG,0,0,0.738548681212229,0.74810923678932,0.576680147054193,0,0,0.544037370362709,0,0.65410208010998,0,0,0,0.524370229553397,0.568307795140125,0.612015246330641,0,0,0.535351248767358,0,0,0,0.673758789395836,0.669194779046305,0.853216589861751,0.665799807334582,0,0,0
SLAMF7,0,0,0.757171323133681,0.800223838178855,0.612546962000924,0,0,0,0,0.548126517132139,0,0,0,0.476409547835593,0.478813214780378,0.604151553077711,0,0,0.542492821215711,0,0,0.704684738256361,0.593939242234612,0.743132921620182,0.8278955453149,0.634624362286122,0,0,0
P2RY8,0,0,0.723504058313835,0.836872936014694,0.580731820053829,0,0,0.584501119909408,0,0,0.485414441688659,0,0,0,0.439959711595664,0.678124018659688,0,0,0.807251967576083,0,0,0.742263405642285,0.830119922630561,0.698050003930783,0.916823348694316,0,0,0,0
LILRB2,0,0,0.617865623178009,0.710063792706586,0.529969407790749,0,0,0.678437313026277,0,0.516359572732369,0,0,0,0,0.433318441477303,0.671571964956195,0,0,0.627025719583972,0,0,0.78137445588355,0.779302992376835,0.642889322245613,0.710887864823349,0.59271291213724,0,0,0
CD8B,0,0,0.766466357549208,0.653506484965497,0.543660964265428,0,0,0.586961431641552,0,0.475736483108483,0,0.557001543589007,0,0,0.450313188365517,0,0,0,0.76358077140146,0,0,0.713397088398701,0.800213403166116,0.59961784051502,0.819711213517665,0.557388402028014,0,0,0
CSF2RB,0,0,0.759772339264081,0.781373751039333,0,0,0,0.510703669472685,0,0,0,0,0,0.465193806593693,0.490417148067925,0.698416884742292,0,0,0.713809934321101,0,0,0.780424140934502,0.830019342359768,0.714958049807392,0.844933947772657,0.695620867163806,0,0,0
ITGAX,0,0,0.526513009222146,0.712162422431733,0,0,0,0.6263460621178,0,0.533004234359695,0.496255101950751,0,0,0.502620215676079,0.448801454425178,0.674266014336102,0,0,0.476100695241226,0,0,0.606040649023185,0.643881442712482,0.642048462190232,0.807311827956989,0.583558910738749,0,0,0
PATL2,0,0,0.639101690615922,0.758674023027382,0.544513616618786,0,0,0.455381745951097,0,0.589645288739778,0,0.409046451367676,0,0,0.481377982869389,0.570732846493885,0,0,0.609033794553427,0,0,0.574531419613313,0.718362056453478,0.547583536674102,0.894015360983103,0.479227944079332,0,0,0
CD200R1,0,0,0.696748063654104,0.784162920371858,0,0,0,0.555871036118749,0,0.441728203894248,0,0,0,0.471354132555667,0.552443489426017,0.623444760496075,0,0,0.692760436370853,0,0,0.62772529888628,0.7341033527195,0.740661878390301,0.728700460829493,0.614961053483161,0,0,0
ABCD2,0,0,0.687923283274373,0.72626115264368,0.608897083784247,0,0,0.53981413356243,0,0.478536151640695,0,0.480014462455558,0,0,0.530936625007752,0.624031772450073,0,0,0.739858222886522,0,0,0,0.791098557995088,0.760953070818827,0.767324116743471,0.511057919620402,0,0,0
TIFAB,0,0,0.715477395206287,0.803855082709866,0.493635166148291,0,0,0.496795644777603,0,0.421192880445396,0,0,0,0,0.510746635829285,0.558791113947351,0,0,0.638161658811861,0,0,0.607456888660045,0.807206522088796,0.681790045789816,0.830076804915514,0.675428296335589,0,0,0
IL18BP,0,0,0.697320549293837,0.763642854794083,0.577340102494606,0,0,0.576439913262035,0,0.555633061501488,0,0,0,0.498281958771798,0.483134341385655,0.592588690408465,0,0,0.625317075893549,0,0,0.570971931120334,0.797517123677324,0.657726172902054,0.837978494623656,0,0,0,0
GIMAP1,0,0,0.572922226341366,0.759752110373596,0.632096252737745,0,0,0.633773862753704,0,0,0.511411851782735,0,0,0,0.487068777405418,0.716663329161452,0,0,0.784701592046589,0,0,0.75864725462047,0.837951530321993,0.663184611420236,0.873978494623656,0,0,0,0
CLEC4A,0,0,0.642650428865251,0.726250369931933,0,0,0,0.684771670514682,0,0.454548373060845,0,0,0,0.55574876888562,0.45886402318995,0.628140857890545,0,0,0.55494638393937,0,0,0.643656350741682,0.761114802594152,0.678715682078249,0.720614439324117,0.713603924319433,0,0,0
CLECL1,0,0,0.563943394238628,0.785845775515113,0.524143550838534,0,0,0.539378277513231,0,0.41792463646093,0,0,0,0.477618275313332,0.541257500707962,0,0,0,0.718069815835279,0,0,0.637270292123548,0.795184290026085,0.702744368287617,0.86264955860249,0.648406429210136,0,0,0
PLA2G2D,0,0,0.722545262187591,0.808624229014877,0.479982064998045,0,0,0.503069364278235,0,0.454568646831562,0,0,0,0,0.475398692119873,0.533069746273751,0,0,0.72585106580914,0,0,0.679837527336747,0.803819573255094,0.68554240274244,0.805757296466974,0.530950159162928,0,0,0
LY86,0,0,0.503202901832341,0.750919545089418,0.460767286361467,0,0,0.658772286673018,0,0,0,0,0,0.483851689116856,0.439759877435048,0.659821822732962,0,0,0.69228288441382,0,0,0.710353786184028,0.762265331664581,0.603210467239105,0.799035330261137,0.66185635395337,0,0,0
TYROBP,0,0,0.477211170571051,0.659612123432781,0.53745939825666,0,0,0.675430270027227,0,0.408822566240571,0,0,0,0.447526134999023,0.41962681544741,0.65887677779042,0,0,0.482857745334565,0,0,0.694183758069379,0.753960405051769,0.533337518889598,0.766850998463902,0.665138498296268,0,0,0
ITGB7,0,0,0.599442394318673,0.771282242797484,0.57221285326193,0,0,0.497235613951823,0,0.419037662902745,0,0,0,0,0.490646727658196,0.630730913642053,0.629130363307578,0,0,0,0,0.724908977646286,0.763508476504722,0.605236567640045,0.906531490015361,0.557518048801329,0,0,0
WIPF1,0,0,0.733936652541548,0.834528859388285,0.663736330169158,0,0,0.671689606074988,0,0.502195516956348,0,0,0,0.5390401895843,0.558739413957612,0.683223347366026,0,0,0.60012776065344,0,0,0,0,0.765136026938968,0.901388632872504,0.702890018100826,0,0,0
SPOCK2,0,0,0.801553361932301,0.672839245197931,0.650001952158268,0,0,0.635134942244077,0,0,0,0.555355975729033,0,0.448208883173462,0,0.64523882125384,0,0,0.728170603886157,0,0,0.653087527849993,0.854368870178633,0.604179623693015,0.89105376344086,0,0,0,0
IGSF6,0,0,0.556066056622073,0.745032342620387,0.482594934716049,0,0,0.656147368896851,0,0,0,0,0,0.429577597774353,0.484076662815457,0.641196723176698,0,0,0.564723795111605,0,0,0.671124645335124,0.755337581067243,0.64748943056053,0.820669738863287,0.684585698450813,0,0,0
APOBEC3G,0,0,0.715379063405134,0.860336015633441,0.578644899892064,0,0,0.644233983154374,0,0.563877782473848,0.522435343767771,0,0,0.560351933145469,0.621448636878361,0,0,0,0.587937781802169,0,0,0.454274652899212,0.63817339856639,0.710394192049336,0,0.678784741974377,0,0,0
RLTPR,0,0,0.49609343648358,0.446290580945804,0.582588259594228,0,0,0.434876940809546,0,0.688540088458079,0.510457974552346,0,0,0.587795948712498,0.412822002889556,0.515777449084082,0,0,0.687696525034266,0,0,0.693377387884672,0.763995221299352,0.62276775185402,0,0.650124855232179,0,0,0
DOCK8,0,0,0.596738654395937,0.795309028218173,0.618943743836533,0,0,0.577139930985508,0,0,0,0,0,0.458238126711359,0.512192869825271,0.738415291842075,0,0,0.691637879173153,0,0,0.735206618384611,0.76177608374104,0.752242511857863,0.853241167434716,0,0,0,0
NCF1,0,0,0.595213257683871,0.744897288105338,0.510444046735928,0,0,0,0,0.424333729382483,0,0,0,0.450191964742852,0.475987858352034,0.615385595630902,0,0,0.591972165543076,0,0,0.752051649617481,0.814509500512004,0.69138459657061,0.823502304147465,0.601094741773645,0,0,0
AOAH,0,0,0.704500219920434,0.800630176111088,0.579202839319742,0,0,0.642487507330262,0,0,0,0,0,0.449048022437334,0.518024926440356,0,0,0,0.780623794491407,0,0,0.790725275477786,0.814262145864149,0.743585582530769,0.759305683563748,0.503756809908549,0,0,0
FUT7,0,0,0.610949086746314,0.729493654050743,0.559400397736504,0,0,0.512600319022521,0,0.478840303137633,0,0,0,0,0.534109509120018,0.597892171913312,0,0,0.583332816502211,0,0,0.67201952618058,0.749137893779389,0.522173610579624,0.858347158218126,0.674340995169831,0,0,0
CD300LF,0,0,0.607690533507032,0.743720552243784,0.507814300629854,0,0,0.675818937471824,0,0.435044614749735,0,0,0,0.479497739909384,0.453129357016361,0.685302764819661,0,0,0,0,0,0.683030833876911,0.767821822732962,0.602501725177104,0.767391705069124,0.668603695043534,0,0,0
APBB1IP,0,0,0.629794347209967,0.793905635648755,0.649143002520173,0,0,0.674299952539155,0,0,0,0,0,0,0.515865339339077,0.717305495505746,0,0,0.637578377439701,0,0,0.623862548122796,0.818433951530322,0.511380381897433,0.914359447004608,0.574064310324285,0,0,0
C1QA,0,0,0.557732300986251,0.719423657792998,0.536115557693833,0,0,0.649644697886149,0,0.409692897754073,0,0,0,0,0.419550556894164,0.646304926612812,0,0,0.553966472131432,0,0,0.723022322968029,0.769029468653999,0.632874014028529,0.8278955453149,0.611824393445546,0,0,0
CXCL9,0,0,0.709829156189604,0.778724333770205,0.511203499275182,0,0,0.515774188675295,0,0.533392179670835,0.438805591876724,0,0,0,0.46951702150629,0,0,0,0.587125323277867,0,0,0.647135481720587,0.794049607463875,0.65191920493357,0.795741935483871,0.611071005733002,0,0,0
KCNA3,0,0,0.721842229970928,0.790880414511666,0.546462457676951,0,0,0.504502806130346,0,0.429847664452864,0,0,0,0,0,0.624186824439641,0.754794286704896,0,0.733203505355404,0,0,0.664903791930372,0.765852751082586,0.745270830967584,0.745751152073733,0,0,0,0
TMIGD2,0,0,0.639852713039861,0.755378412971917,0.618661145200946,0,0,0.554294385768184,0,0.454917560573867,0,0,0,0.50895388260852,0.453457433445319,0.564711571924948,0,0,0.537255254622021,0,0,0.599246014043694,0.668094677041581,0.45773615072138,0.71068509984639,0.498489798521589,0,0,0
ZBP1,0,0,0.637380479264204,0.736276112496888,0.605782418736689,0,0,0,0,0.692958013387542,0,0,0,0.539271503803871,0.485635943504356,0.641378086244169,0,0,0,0,0,0.767790136553283,0.834656464821154,0.527087245918537,0.884393241167435,0.661594744431933,0,0,0
CD74,0,0,0.629360219655357,0.784327334564091,0,0,0,0.65013179603018,0,0.464034228121817,0,0,0,0,0.509938993157403,0.715396063260894,0,0,0.533555777448384,0,0,0.750626875954901,0.785283194902719,0.595214708117504,0.884036866359447,0.705433967712429,0,0,0
FAIM3,0,0,0.393752417725406,0.775755483213311,0.575269555273157,0,0,0.510751844014402,0,0.503917374921403,0,0,0,0.461623940603303,0.507578767964976,0.709111844350893,0,0,0.748286704829477,0,0,0.371032653450534,0.436233246103083,0.637126793965811,0.851139784946236,0.525553305357377,0,0,0
CCR4,0,0,0.693116721658885,0.788868921040389,0,0,0,0.507465918005558,0,0.456368683742512,0,0.546984755890968,0,0.419431894683418,0.510732659526596,0.653894216574356,0,0,0.747638598602075,0,0,0.576235207667169,0.737402635256658,0.755414108017925,0,0.608247798013683,0,0,0
IL18R1,0,0,0.747131657416532,0.625708742607233,0.594734462394505,0,0,0.661898873905219,0,0,0,0.414889376121188,0,0.414034770420274,0.479998782619481,0.471436113323473,0,0,0.580210122861094,0,0,0.504403067700507,0.69851655478439,0.449885679719779,0.82110599078341,0.530550230850444,0,0,0
CXorf21,0,0,0.604662856622182,0.814018188907209,0,0,0,0.628798095380296,0,0,0,0,0,0.413069569478807,0.424675039794561,0.691932870633747,0,0,0.741151334354592,0,0,0.703316564234128,0.800173853680737,0.723178846271434,0.785431643625192,0.662471807811918,0,0,0
LCP1,0,0,0.561242149914191,0,0.680713809819482,0,0,0.698074386250391,0,0.481490416483291,0,0,0,0.48391897984071,0.480585881601705,0.544686312436,0,0,0.705759772759692,0.458982454010078,0,0.63956091256788,0.778523609056776,0.806931827115417,0,0.667331720237732,0,0,0
TNFSF13B,0,0,0.624607343332565,0,0.590514022163923,0,0,0.663923988899634,0,0.44869459623558,0,0,0,0.471438404767925,0.543100093945025,0.628329730344749,0,0,0.578696841334913,0,0,0.712185937504913,0.612435999544886,0.682070387225828,0.804344086021505,0.619929894980589,0,0,0
ARRDC5,0,0,0.62832741122006,0.67715948708008,0.39461049789948,0,0,0.378103107905929,0,0.648803528791278,0,0,0,0,0.488905355429791,0.526741936933408,0,0,0.624132982818382,0,0,0.728525554299523,0.832206651139143,0.647996349605933,0.866181746814344,0.514313170212732,0,0,0
DPEP2,0,0,0.606592713785823,0.758442668771168,0,0,0,0.512182508953922,0,0.450173754616591,0,0,0,0.48417005669177,0.407727954502126,0.683668449197861,0,0,0.636775221875601,0,0,0.74382234141532,0.77076481966094,0.615420916337125,0.842506912442396,0.436615434706183,0,0,0
P2RY13,0,0,0.517425818643672,0.801496873781574,0.503479249817064,0,0,0.579245806509003,0,0,0,0,0,0,0.49586676344459,0.686033678461714,0,0,0.693101544911591,0,0,0.700051952879751,0.827016497895096,0.694389789572069,0.830162826420891,0.615516011652741,0,0,0
ABI3,0,0,0.568152910420477,0.747277770731455,0.613514224936492,0,0,0.656940464592901,0,0,0,0,0,0.439822278017078,0.50223182600187,0.691630219592673,0,0,0.737039425945336,0,0,0.641719385272005,0.804471270906816,0.690723133096322,0.819348694316436,0,0,0,0
NAPSB,0,0,0.606361274575205,0.813023483044199,0,0,0,0.569310675835293,0,0,0,0,0,0.464042949035921,0.433563640289323,0.639353510069405,0,0,0.771451075732298,0,0,0.693598196358128,0.79330390260553,0.625180816030608,0.85447619047619,0.647123581919358,0,0,0
C1QB,0,0,0.536219438704203,0.695760932369397,0.522641887271046,0,0,0.669047143249676,0,0.399975771599744,0,0,0,0,0.401660346241395,0.635637273865059,0,0,0.548080799310341,0,0,0.718704678798788,0.756896575264535,0.622068836750203,0.816393241167435,0.582514646494316,0,0,0
MEI1,0,0,0.726175740493709,0.751116842120098,0,0,0,0.55977806404954,0,0.650678312090886,0,0,0,0.604274463986462,0,0.596499032882012,0,0,0.55019257127618,0,0,0.595382447613015,0.728103766071226,0.671308666940366,0.835176651305684,0.616008724638541,0,0,0
NCF1C,0,0,0.575605211801264,0.735634897147179,0.453444803669554,0,0,0.49249785593552,0,0.399276566131184,0,0,0,0,0.436700806916559,0.60846421663443,0,0,0.568674452210693,0,0,0.734185029814385,0.803525589004757,0.686438821299745,0.832761904761905,0.546909640300997,0,0,0
CD80,0,0,0.454299520704623,0.674155733122883,0.521389987065377,0,0,0.67600241705355,0,0.500967681475082,0,0.464817295613519,0,0,0.473127243827536,0.620846285129139,0,0,0,0,0,0.635454992979199,0.773252860009835,0.71648919908107,0.704804915514593,0.638694339921844,0,0,0
CLEC10A,0,0,0.663385668271206,0.748258383949417,0,0,0,0.507659752133062,0,0,0,0,0,0.490116375716294,0.52794921915376,0.621117988394584,0,0,0.759428550164662,0,0,0.662520102480287,0.748518147684606,0.675043716339338,0.77415668202765,0.674334825368532,0,0,0
CMKLR1,0,0,0.527417176586017,0.750368757545437,0.546603055694446,0,0,0.659183257146188,0,0,0,0,0,0.425315940587344,0.438187504163212,0.666310160427808,0,0,0.696804123071961,0,0,0.543443543081585,0.724790306064399,0.675731234877403,0.690408602150537,0.499997513875796,0,0,0
MCOLN2,0,0,0.550271724914404,0.533174086444285,0.544927977954466,0,0,0.567113976207724,0,0.620439460791342,0,0.392633877742415,0,0.564032913006205,0.543520664460069,0.384281260666743,0,0,0.709679419991441,0,0,0.530337581916625,0,0.455450904516907,0.888165898617511,0.554605191009403,0,0,0
IL7R,0,0,0.734805704055004,0.738988946668734,0,0,0,0.484250493342992,0,0,0,0.583972632584098,0,0.460752014116891,0.455329944574732,0.521480486972352,0,0,0.708494843059061,0,0,0.507095847361899,0.71553935954931,0.728553646456617,0.638285714285714,0.552765911787939,0,0,0
JAKMIP1,0,0,0,0.646497345444036,0.662095257766756,0,0,0.602134532125478,0,0.5879959497429,0,0.486102454768376,0,0,0,0.530186898502133,0,0,0.787705508364767,0.563859998310233,0,0.560929916769801,0.806444156112837,0.75576269612902,0.814230414746544,0,0,0,0
LSP1,0,0,0.549857133205066,0.647376184369378,0,0,0,0,0,0.445893680958929,0.473343134794894,0,0,0.462690751249067,0.461269957575437,0.606097166913187,0,0,0.598738518596617,0,0,0.502548556027879,0.793632950278758,0.662981302574226,0.879348694316436,0.719533975097139,0,0,0
GIMAP6,0,0,0.624110985422315,0.845720768331008,0.628879599694204,0,0,0.616334976025731,0,0,0,0,0,0,0.458114300545984,0.705380361815906,0,0,0.780068717866025,0,0,0.702522771747276,0.832978950961429,0.73209058708432,0.872964669738863,0,0,0,0
PLCB2,0,0,0.602581462381658,0.747612471051358,0.626023151337606,0,0,0.617788538741253,0,0.585969678344091,0,0,0,0.545748782184182,0,0.607680964842417,0,0,0,0,0,0.718928981077203,0.596824212083286,0.647720691643155,0.818353302611367,0.669730830094773,0,0,0
LIMD2,0,0,0.630081550464098,0.523926962518262,0.479010520243881,0,0,0.512907208695683,0,0.59492919946124,0.466281417109771,0,0,0.539331694063921,0.435173224060033,0,0,0,0.604946694038043,0,0,0.553581866313746,0.580078052110593,0.498044653697994,0.661235023041475,0.704032898605358,0,0,0
TRAF1,0,0,0.705040430800879,0.742022388515434,0.645748766047056,0,0,0.632626297590202,0,0.567047006836731,0,0.488870398783671,0,0,0.579822032749833,0.491117533280237,0,0,0.675168538628992,0,0,0,0,0.742945008341996,0.90668509984639,0.577799942137761,0,0,0
LILRB4,0,0,0.50568999923589,0.710084931674159,0.482319113644579,0,0,0.666650905859808,0,0,0,0,0,0.430584298919758,0.406438105388402,0.611025145067698,0,0,0.587410614057393,0,0,0.709498502729884,0.75751871657754,0.621940540351674,0.710672811059908,0.549370375233489,0,0,0
FGL2,0,0,0.707011623917454,0.809569610620217,0.567232960492095,0,0,0.65911367169704,0,0,0,0,0,0,0.498780092842492,0.667065195130277,0,0,0.641274753626604,0,0,0.482113989579377,0.726213221071794,0.639159773237481,0.786033794162826,0.547812496144206,0,0,0
CCL4,0,0,0.577383792143367,0.641588804802774,0.563139725413196,0,0,0.614819559577634,0,0.414378578935754,0,0.50048903495557,0,0,0.436161599224552,0,0,0,0.664839151818108,0,0,0.702237677262562,0.74666014336102,0.55700793144714,0.727920122887865,0.546441168448911,0,0,0
MS4A1,0,0,0.70601340735103,0.78175700100164,0.459891081486421,0,0,0.395812268827974,0,0.547120096894903,0,0,0,0.512745609695604,0.477884445322388,0.569926254367059,0,0,0,0,0,0.599091676283509,0.746179292984123,0.599790685676471,0.814279569892473,0.455282432036822,0,0,0
CTSS,0,0,0.623641377402627,0.73501599515213,0.533575233031022,0,0,0.659459517326777,0,0,0,0,0,0.555641316504446,0.50348722094997,0.674070770281033,0,0,0,0,0,0.783418331784995,0.78728751848902,0.441898000541575,0.785665130568356,0.578885457628249,0,0,0
CD33,0,0,0.509358915229592,0.695243027663862,0.473018024088374,0,0,0.582225318873834,0,0.467718357937835,0,0,0,0,0.441862385468611,0.637765388553874,0,0,0.572963116863786,0,0,0.666929983100465,0.625923768346797,0.650406198692529,0.675711213517665,0.661499364933384,0,0,0
APOBEC3H,0,0,0.686339162950982,0.794876801166573,0.686973310847829,0,0,0.574115323693917,0,0.67039858835283,0,0,0,0.478620928129286,0.527690184432025,0,0,0,0.615183168972407,0,0,0.711134927472489,0.650576658651066,0.697219128857184,0,0.542994663672514,0,0,0
DOCK10,0,0,0.428646143964573,0.7940782705506,0.562026365471736,0,0,0.599002846461193,0,0.474679867196782,0.499036035502138,0,0,0.448538687511719,0.534106982481205,0.619731937649335,0,0,0.72243687941503,0,0,0,0.357214017521902,0.803266371712337,0.786193548387097,0,0,0,0
GIMAP8,0,0,0.635434066656483,0.825942915392457,0.578425754383225,0,0,0.577098893412934,0,0,0,0,0,0,0.407226876086742,0.713074752531574,0,0,0.78054006784959,0,0,0.711499754210821,0.794932984412334,0.699984931997449,0.902021505376344,0,0,0,0
TLR8,0,0,0.621945771347549,0.744402871141551,0.485353145430753,0,0,0.645681003648181,0,0,0,0,0,0,0.428015715693413,0.643136420525657,0,0,0.566826264117242,0,0,0.751650560808103,0.768064171122995,0.70219437893063,0.684196620583717,0.583534233654056,0,0,0
FGD3,0,0,0,0.630012871282478,0.550849944520921,0,0,0,0,0.605357801108522,0.526364964902614,0,0,0.546697235627912,0.447878312480907,0.477337581067243,0,0,0.714014599445544,0,0,0.813663502560435,0.847144385026738,0.626062949310366,0.82763133640553,0,0,0,0
FLT3,0,0,0,0.720940590382209,0.480928379709616,0,0,0.537720158297554,0,0,0,0,0,0.437583632616994,0.463047863240158,0.666489019169149,0,0,0.71577285892371,0,0,0.595453187025879,0.813434948846719,0.725815513336991,0.818027649769585,0.635614341940755,0,0,0
TNFSF8,0,0,0.551393914417801,0.712246978302024,0.480789382216821,0,0,0.602191240007056,0,0,0,0,0,0,0.477735143938019,0.693616338605075,0,0,0.748237089041733,0,0,0.667755918592947,0.771378996472864,0.753510517029027,0.660079877112135,0.478810889034932,0,0,0
HAVCR2,0,0,0.482117848233116,0,0.581758277465922,0,0,0.723015417042844,0,0,0,0,0,0.49774576075089,0.487431005533339,0.66338423028786,0,0,0.604028801964785,0,0,0.697799846202706,0.748358857662988,0.687872332526795,0.754715821812596,0.661965006788961,0,0,0
TSPAN32,0,0,0.566677915841505,0.728058926046496,0.625446320055718,0,0,0.508187327192385,0,0.558136628229536,0,0,0,0.522080406319071,0.483944129125025,0.541755065522533,0,0,0.45414881015139,0,0,0,0.682629461976873,0.526278521730296,0.87763440860215,0.499826339620404,0,0,0
IPCEF1,0,0,0.747409161202471,0.747081648087863,0.477564663668319,0,0,0.625743285598905,0,0,0,0,0,0.52349124489169,0,0.516444646717488,0.756951908850643,0,0.725206060568473,0,0,0,0.874296962111731,0.750811925122946,0.822482334869431,0,0,0,0
CYBB,0,0,0.542356885149856,0.719321486116396,0,0,0,0.653157573573231,0,0,0,0,0,0.440440395180069,0.467072498455305,0.648825349869155,0,0,0.556220889487035,0,0,0.701053277381211,0.759460234383889,0.726232628121697,0.736571428571428,0.608734233138415,0,0,0
MNDA,0,0,0.576805267836992,0.758627047543887,0,0,0,0.647691249956881,0,0,0,0,0,0.492917318850313,0.450951853748958,0.648147001934236,0,0,0.553374183665242,0,0,0.618512135207457,0.765933325748094,0.629286846725658,0.730193548387097,0.677797106114595,0,0,0
FLI1,0,0,0.715947077321438,0.758112665999615,0.607510393668458,0,0,0.664992750028845,0,0,0.492185519979725,0,0,0,0.474753021056089,0.719595858459438,0,0,0.762216337238509,0,0,0,0.777682102628286,0.728980354818704,0.836086021505376,0,0,0,0
PTGDR,0,0,0,0.699275872921922,0.523578323207702,0,0,0.550608806223713,0,0.613694261692489,0.519207815237804,0.522493290254994,0,0.437421694994443,0.49158801546303,0.580289327733242,0,0,0.580498514627354,0,0,0,0.70239839708647,0.585742676267537,0.726715821812596,0,0,0,0
SPI1,0,0,0.529195896867988,0,0.53500849503711,0,0,0.680137695924672,0,0,0,0,0,0.471368062971351,0.459620062430948,0.681666856297645,0,0,0.510416214439435,0,0,0.707033273950295,0.774982819433383,0.621162900393952,0.839453149001536,0.716540681555297,0,0,0
S1PR4,0,0,0.736185633793293,0.818294132292357,0.581084467999088,0,0,0.468343973364831,0,0,0,0,0,0.534376383881611,0,0.685003072021846,0,0,0,0,0,0.797266377123404,0.83747183979975,0.638627042915418,0.889407066052227,0.537848386569847,0,0,0
IRF8,0,0,0.709015538258428,0.824709808950709,0.560418038949966,0,0,0.654846061523053,0,0,0.453973689884614,0,0,0,0.560271935244544,0.702658778017977,0,0,0,0,0,0.763084386919334,0.832074411195813,0,0.848141321044547,0.609625646783628,0,0,0
SRGN,0,0,0.688864255937392,0.793622608360697,0.603336553344929,0,0,0.70406914295706,0,0,0,0,0,0,0.440804987125627,0.629231084309933,0,0,0.684273035679953,0,0,0.72777040390831,0.693353510069405,0.739106052532735,0.802230414746544,0,0,0,0
RCSD1,0,0,0.737100943434413,0,0.551195035724496,0,0,0.610012810859612,0,0,0,0,0,0.439095910559191,0.537862716228601,0.736541586073501,0,0,0.828434807955892,0,0,0.583206537328336,0.836315621799977,0.765091259685013,0.872030721966206,0,0,0,0
ZNF683,0,0,0.700590063622509,0.766281702579424,0.62891486448873,0,0,0.494992622512344,0,0.51714283992591,0,0,0,0.499957176820665,0.475766547761513,0.401649789509614,0,0,0,0,0,0.608987525950675,0.659291044561826,0.528924835663217,0.677290322580645,0.529785149146274,0,0,0
LILRB3,0,0,0.508645232934099,0.658009085058508,0,0,0,0.667837426979884,0,0.475981468390665,0,0,0,0.420435795236442,0.377087520471517,0.651140516554784,0,0,0.490362133230794,0,0,0.70046771566996,0.700136989418591,0.540600092498976,0.692651305683564,0.590068688849402,0,0,0
TTC24,0,0,0.635570796413866,0.772933425833804,0.601670694276745,0,0,0.459846166167039,0,0.57706338910077,0,0,0,0,0.52045905773015,0,0,0,0.676886720915184,0,0,0.542590373327183,0.750032124376106,0.652429488902207,0.739121351766513,0.527351690249528,0,0,0
CCL19,0,0,0.683912666850171,0.695192733125477,0,0,0,0.445246362227353,0,0,0,0,0,0.508016204219968,0.496573648075964,0.53676117874616,0,0,0.733699663232841,0,0,0.551082181305288,0.721297133609377,0.593444906604048,0.827139784946236,0.658666488766262,0,0,0
PIK3CD,0,0,0.780969626557679,0.692034602141143,0.510261425478562,0,0,0,0,0.462522550490033,0,0,0,0.548130288671886,0.516625283385512,0.522396177039481,0,0,0.717915640756889,0,0,0.62656256059568,0,0.73793293210227,0.674390168970814,0.646294873851296,0,0,0
NCF1B,0,0,0.564753792162975,0.698686330604058,0.442385512214843,0,0,0.483935574579543,0,0,0,0,0,0,0.440420593484488,0.643330754352031,0,0,0.593085419780574,0,0,0.701106383216599,0.812875597423072,0.6903576456309,0.793923195084485,0.552846437264313,0,0,0
KLRG1,0,0,0.651136410387638,0.683527342080169,0.470772560580709,0,0,0.472471066272449,0,0.483249365095395,0,0.421096179964864,0,0,0.44954244868052,0.565358971441575,0,0,0.766229014072278,0,0,0.592948663078063,0.534398680168392,0.57204961958753,0.72578801843318,0,0,0,0
HCK,0,0,0.548243145910559,0.661697834899966,0,0,0,0.616654355394894,0,0,0.44772084495996,0,0,0.439223576754646,0.455589039900221,0,0,0,0.559166826884315,0,0,0.737589393367151,0.791029013539652,0.600817712109433,0.797351766513057,0.701905512915968,0,0,0
